type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63
RSM3403,0.5244766,-0.07923389,0.07078994,0.085992634,0.15238002,-0.186063,-0.016031662,0.15262944,0.08950246,0.0754265,-0.44887877,0.11622263,0.024349121,0.34821764,-0.08339003,-0.16885757,-0.051835943,0.3957174,-0.11729707,-0.044031613,0.111957066,0.05041771,0.22051208,0.021878755,-0.23770139,-0.12633553,0.21757548,0.024066588,-0.20246094,-0.22056559,0.31634557,0.016475054,0.20453477,0.20984675,-0.027586766,0.06189726,0.047339417,0.44384077,-0.085133135,-0.24646589,-0.3471195,-0.021511259,0.03556785,-0.084501445,-0.103362896,0.01768553,0.092427924,0.04292172,0.0540139,0.293255,0.039037924,0.24933752,0.31024286,0.2306159,-0.0075842957,0.24638061,0.10507449,0.1625254,-0.13091782,-0.27700707,-0.078925066,0.02014356,-0.001666852,0.21872027
RSM3405,0.4819607,-0.14166854,0.12684654,-0.051824737,0.1782788,-0.110226855,0.14800599,0.14820364,0.048031133,0.06684146,-0.4386946,0.11441771,0.18756485,0.28221482,-0.21330032,-0.24340363,-0.202342,0.40860578,-0.056510076,-0.06332289,0.091371,0.052353922,0.09788733,0.052403163,-0.1173238,-0.011108672,0.15319249,0.08985734,-0.41808283,-0.11115867,0.29036725,0.10818742,0.38863027,0.20839506,-0.050041582,0.05528797,-0.049635272,0.28190178,-0.14879891,-0.20505252,-0.2960924,0.09080924,-0.018481784,0.018483233,-0.33772075,0.08946264,0.07965171,0.15601717,-0.029995533,0.23032713,0.016513603,0.16782533,0.41312408,0.35239983,0.074755885,0.14858909,0.14937352,0.07490654,-0.32566065,-0.15113199,0.01692892,-0.11295803,-0.0133851655,0.25434178
RSM3406,0.54259765,-0.054418862,0.040245432,0.11504101,0.090647765,-0.21891634,0.09736663,0.20370206,0.043711565,0.091873996,-0.38161874,0.060892843,0.16929929,0.34816107,-0.2600447,-0.1540334,-0.104906246,0.29765645,-0.09849244,0.026948469,0.08748098,0.025082016,0.34240645,0.09149537,-0.21061552,-0.14765315,0.086764336,0.02058869,-0.3434968,-0.33509836,0.060952887,0.18445034,0.18985023,0.23125854,-0.036595058,-0.016396413,0.00785884,0.33410075,-0.05187965,-0.1553555,-0.1841017,0.020811317,0.033450484,-0.22259533,-0.2094031,0.068688296,0.15530497,0.050647356,-0.05901397,0.27102685,0.019684682,0.101412505,0.3977863,0.3745895,0.16722745,-0.010329396,0.010718581,-0.029839791,-0.33141047,-0.28070265,0.018718202,-0.040611636,0.109708436,0.0734734
RSM3407,0.45322737,-0.15258929,0.046321727,0.030625438,0.13381621,-0.13077155,0.061720468,0.08292563,-0.06719333,0.024045093,-0.39618233,0.06752197,0.21862769,0.27044487,-0.17647466,-0.2789364,-0.14714016,0.37413037,-0.020082524,0.030070238,0.014208319,0.07207785,0.09071022,0.100538366,-0.104207486,-0.008816648,0.16005614,0.07466938,-0.4685069,-0.13124478,0.16180436,0.09862253,0.42208833,0.22395818,0.091073774,0.0500789,-0.02906136,0.30548427,-0.08046174,-0.25040612,-0.30128768,0.09709407,-0.058467373,0.049941756,-0.26393124,0.12136975,0.06669139,0.09433534,-0.037438605,0.22255775,-0.060846835,0.15394284,0.34944975,0.27918726,0.048593123,0.038462255,0.14982982,0.15593785,-0.16906781,-0.18018578,0.024894625,-0.052693885,-0.016840687,0.21646975
RSM3408,0.55972946,-0.18045323,-0.23268834,0.27006197,-0.05331744,-0.32917172,-0.11989475,0.12257681,-0.33474514,-0.090666585,-0.37245154,-0.0610062,0.31476292,0.28884283,-0.1889479,-0.17042865,-0.108456016,0.32546747,0.12976953,0.25009397,-0.06011472,0.09245426,0.26670015,0.31574053,-0.2361801,-0.12219276,0.23703365,-0.048530355,-0.7614212,-0.54535556,-0.18358056,0.04712788,0.38070744,0.33357757,0.26136217,-0.17761438,-0.02183953,0.41118208,-0.023636028,-0.38750482,-0.17464432,-0.07356445,-0.009202632,-0.16017953,-0.15666464,0.27934298,0.11550703,0.049588114,-0.053518,0.3881916,-0.1271471,0.09484437,0.3849255,0.28837624,-0.029482719,-0.22269182,0.106205665,0.075574994,-0.086953394,-0.27955243,-0.14022113,0.20154183,0.16193981,0.02061023
RSM3409,0.4003719,-0.22400844,-0.11488748,0.12564151,0.070663996,-0.15537827,-0.04443524,0.065209635,-0.1638641,-0.13882765,-0.41798475,-0.03482055,0.27311477,0.25222158,-0.116710246,-0.30582157,-0.15999414,0.34878346,0.09141043,0.09780451,-0.031525023,0.056221545,0.119601175,0.2737115,-0.1421829,-0.013285331,0.30093113,0.04005619,-0.6842838,-0.3388251,0.035378154,0.032257516,0.4083976,0.32101712,0.17892312,-0.071115226,-0.08746986,0.24837011,-0.16169171,-0.37682262,-0.22142936,0.011841229,-0.09338947,0.05118226,-0.22606862,0.23497848,0.17009018,0.1362073,-0.07022981,0.31516856,-0.088925906,0.19842331,0.35192168,0.32273483,-0.16103196,-0.030318484,0.16300723,0.09616971,-0.02084842,-0.09724172,-0.1129249,0.12586781,0.008553145,0.23022318
RSM3410,0.46268192,-0.15329847,0.10445997,0.016639404,0.13477571,-0.21767144,0.109191164,0.13149297,-0.066678286,0.041777976,-0.32226962,0.07400481,0.19174904,0.31559363,-0.220644,-0.22803672,-0.19750395,0.35104162,-0.0054795877,-0.015329365,0.07295088,0.070230074,0.17185299,0.06504072,-0.12533812,-0.07728496,0.08904463,0.046853587,-0.4027585,-0.19408675,0.17274155,0.13358344,0.29862177,0.20113038,-0.023417296,-0.014425793,-0.040760048,0.3223008,-0.036670975,-0.1293528,-0.26310736,0.03846827,-0.066396356,-0.08859495,-0.29530925,0.10490748,0.07254983,0.0873645,-0.023975233,0.22153783,0.017869225,0.115139596,0.41526777,0.2864607,0.14459021,0.0028491078,0.10257171,0.058110777,-0.29480308,-0.19515863,0.038918838,-0.14460975,0.046535216,0.18692032
RSM3412,0.4693063,-0.16548052,0.10864073,-0.022216313,0.14756982,-0.14962415,0.15942898,0.098150514,-0.052367814,0.0723742,-0.3703969,0.07552889,0.22588333,0.24850298,-0.25155637,-0.2550747,-0.22662324,0.39592,-0.014226977,0.0077484893,0.021426765,0.0732883,0.086238265,0.10608408,-0.08929851,0.0127964895,0.087902084,0.10050059,-0.531363,-0.14687875,0.17000268,0.120447494,0.43945634,0.21377157,0.026501197,0.02348979,-0.031516798,0.28922704,-0.09004291,-0.25069547,-0.29868466,0.107840836,-0.053891085,0.013897653,-0.35913083,0.1597471,0.043886136,0.11971538,-0.0456702,0.189047,-0.048052303,0.16780321,0.40467852,0.3448181,0.107557416,0.02377989,0.13428259,0.110788606,-0.28168637,-0.1881126,0.03238442,-0.099673904,0.026515154,0.23024665
RSM3413,0.584565,0.021177545,0.040002994,0.10572565,0.07640395,-0.24987808,-0.06191953,0.21001177,0.15357274,0.05608748,-0.40017,0.13288131,0.0876659,0.44892567,-0.17325103,-0.083081506,0.016101932,0.32723147,-0.16291185,-0.0187595,0.1595308,0.017481005,0.39796704,0.036507927,-0.29693356,-0.2238148,0.20763119,-0.024229372,-0.1329157,-0.30996227,0.2139655,0.06299849,0.16777357,0.19424891,-0.12182139,0.029234806,0.0378802,0.40923375,-0.08373033,-0.14289132,-0.17621407,-0.077910915,0.056124162,-0.28299856,-0.06779978,0.023642277,0.18568784,0.031996608,0.08173772,0.32480267,0.15795672,0.17435175,0.329245,0.2903871,0.055073496,0.07865593,0.06375207,0.022710321,-0.30430952,-0.30226475,-0.05766028,0.03126303,0.039891962,0.16696338
RSM3414,0.48814866,-0.059719447,-0.15073097,0.1415544,0.04172634,-0.17750213,-0.03090175,0.0028182468,-0.13771994,-0.094352536,-0.4665736,-0.0152969705,0.36021382,0.35342395,-0.17653653,-0.39777035,-0.05067568,0.2940893,-0.0064756717,0.19156986,-0.040120646,0.097421445,0.19135335,0.34908906,-0.25165403,-0.01843932,0.35930493,0.054257542,-0.61503285,-0.26492915,-0.016613353,0.11502609,0.5443545,0.30818605,0.29971462,0.09192088,-0.044964407,0.27082133,-0.15461218,-0.43055886,-0.20470794,-0.0029827766,0.008864696,0.0917158,-0.19533819,0.23452264,0.21777895,0.047090128,-0.02354488,0.29063803,-0.08419448,0.23371795,0.3499188,0.31433967,-0.17367032,-0.18043682,0.16900264,0.1982028,0.005632545,-0.1963176,-0.057947893,0.14401671,0.018303014,0.19504014
RSM3415,0.645194,-0.05172044,0.0991765,0.08440916,0.17733397,-0.31892776,-0.01125611,0.172028,0.16548422,0.11334742,-0.40880153,0.16492906,-0.044114485,0.4585325,-0.083173186,-0.1106272,-0.022489985,0.40436187,-0.20457333,-0.05965967,0.16125706,0.0334044,0.39220154,0.017861491,-0.33662334,-0.17350835,0.2251991,-0.027603472,-0.12640892,-0.26775387,0.3577794,0.07065341,0.12160649,0.21981034,-0.12005004,0.08454143,0.0630123,0.48328617,0.0014017723,-0.2480533,-0.31602907,-0.05517838,0.07519899,-0.24459909,-0.08771015,0.029391916,0.119531244,0.023699677,0.09105932,0.31306267,0.16284782,0.27052492,0.3216126,0.32510185,-0.029777912,0.22989477,0.059365,0.08226102,-0.18294789,-0.3160891,-0.073346,0.01416352,0.038170554,0.23622729
RSM3416,0.5893879,-0.04485446,-0.00836918,0.17501126,-0.0069660614,-0.30118927,0.007214447,0.22002396,-0.057700697,0.10028787,-0.32678014,0.04976473,0.1822519,0.3986781,-0.2869332,-0.11879995,-0.054577835,0.2886982,-0.08111623,0.0435485,0.06312242,0.03414956,0.37538204,0.06982427,-0.22580478,-0.17724296,0.06835995,-0.023393098,-0.3076634,-0.39512512,0.016363658,0.15864414,0.18531133,0.24361438,0.010331733,-0.02025643,0.044583738,0.39413583,0.008195211,-0.14614776,-0.17243044,-0.055020094,0.033808615,-0.3112109,-0.18124959,0.07994193,0.1188139,0.039401885,0.027051236,0.25999528,0.03416787,0.06790821,0.38419384,0.3160396,0.18203706,-0.08897009,0.03336948,-0.033886515,-0.32346594,-0.35302177,-0.005266315,-0.007793082,0.17724834,0.056764618
RSM3417,0.5425835,-0.046833962,-0.1915898,0.16077743,-0.07976948,-0.27482656,-0.13147764,0.041625768,-0.23198593,-0.04854301,-0.38587463,-0.02278527,0.36529675,0.3938932,-0.22190823,-0.28061262,-2.1769956e-06,0.2823495,0.01534053,0.21331932,-0.033972368,0.12172518,0.2539668,0.28807223,-0.2430713,-0.06828361,0.28404582,-0.0068604397,-0.5500924,-0.3751256,-0.084201634,0.082150504,0.55468196,0.26625174,0.2571933,0.034958508,-0.008315073,0.31166536,-0.07610393,-0.35123965,-0.15506105,-0.07876245,0.026893597,-0.04318523,-0.16581687,0.19693099,0.14099301,0.040094648,0.024095979,0.30829832,-0.06359626,0.13758959,0.37220713,0.23567617,-0.028972933,-0.29658958,0.1449411,0.14830749,-0.09342529,-0.27410075,-0.02960948,0.187892,0.09272108,0.09033284
RSM3419,0.60628164,-0.116280936,-0.17428242,0.22273614,-0.051819682,-0.32023782,-0.039092563,0.0749081,-0.337943,-0.013728293,-0.37900394,-0.062668346,0.3532446,0.32706767,-0.230534,-0.25940332,-0.08066353,0.29346773,0.064373486,0.26177394,-0.103279196,0.13365535,0.2670119,0.2982255,-0.2543438,-0.041848015,0.19333315,-0.005433363,-0.69685316,-0.43689427,-0.16494387,0.09994105,0.47696373,0.32902154,0.33581713,-0.060484603,0.014353378,0.4232933,0.009651305,-0.43731624,-0.23451944,-0.03519572,0.030836873,-0.10343904,-0.21807097,0.25908548,0.086670786,0.003775769,-0.02291256,0.31136155,-0.1503516,0.1258289,0.39981276,0.27104217,0.017527059,-0.26893276,0.10045315,0.16143434,-0.07930586,-0.33830306,-0.048050284,0.16571721,0.17281248,-0.008326541
RSM3420,0.49573663,-0.18746571,-0.03153061,0.13429962,0.10693653,-0.22473401,0.112354815,0.18920678,-0.05149083,0.033901088,-0.3328531,0.08458537,0.19041973,0.2082378,-0.23187788,-0.10609889,-0.23716787,0.34463292,0.038676903,0.07109153,0.04446992,0.06252974,0.2350689,0.12824792,-0.16193436,-0.100345515,0.11173277,-0.0023264808,-0.58622414,-0.40671328,0.013296743,0.14518793,0.18441348,0.25185287,0.0016964521,-0.19294003,-0.045251705,0.33024845,-0.036638502,-0.16596586,-0.21833166,0.05074707,-0.06380522,-0.21833389,-0.28919235,0.18386503,0.10760061,0.1205056,-0.13469227,0.2914342,-0.02052863,0.08022073,0.39820066,0.3737235,0.12212582,-0.010137381,0.024282536,-0.048479114,-0.29673722,-0.22029424,-0.0708641,-0.025893701,0.098638944,0.079963
RSM3421,0.5600873,-0.29157016,0.3230838,0.17365114,0.39827123,-0.2640493,0.15615502,0.27629706,0.015245006,0.010014823,-0.39070687,0.104657106,-0.05808558,0.40240487,-0.060656603,-0.28681502,-0.23829094,0.6042903,-0.057794124,-0.1877686,0.13893636,0.021061279,0.24253169,-0.15663831,-0.022494426,-0.2096364,0.16542466,-0.09637404,-0.43746117,-0.25318342,0.37243035,0.0775858,0.06727392,0.3372215,0.014415035,-0.18220955,-0.053978056,0.5558303,-0.020285213,-0.07253508,-0.5816935,0.1407039,-0.3611363,-0.10068871,-0.20114833,0.04769535,0.13713494,0.100532435,0.070482835,0.38429186,-0.0504916,0.25413015,0.4933449,0.2272141,0.19521055,0.26139915,0.23057897,0.20542355,-0.076356396,-0.17910285,0.013497744,-0.3834452,-0.0804856,0.41612336
RSM3423,0.4788553,-0.1372703,-0.16626973,0.20887217,-0.0033409179,-0.2177761,-0.07975124,0.030642103,-0.16399848,-0.12561628,-0.40749702,-0.018568486,0.32475132,0.3059857,-0.12070232,-0.3288277,-0.045363836,0.30029795,0.004941952,0.19338208,-0.047538202,0.066529475,0.18486036,0.40093288,-0.25374177,-0.04764814,0.3795109,0.0144043565,-0.6277557,-0.38444316,-0.07019472,0.0139536355,0.42125434,0.31757894,0.27615264,-0.040056054,-0.03686841,0.2849987,-0.13808106,-0.4477527,-0.1745136,-0.06340692,-0.007624582,-0.0041568335,-0.14236403,0.2778856,0.19241269,0.054195724,-0.0049821297,0.29634804,-0.051641542,0.20101778,0.32620883,0.29069233,-0.1956641,-0.18428615,0.15468681,0.17141578,0.011742893,-0.20741494,-0.12723003,0.19101019,0.030612776,0.15864262
RSM3425,0.4774291,-0.10642174,-0.14778756,0.156286,-0.014782511,-0.23622134,-0.06356238,0.04284352,-0.1925775,-0.05726775,-0.3893205,-0.03773159,0.31504866,0.31700623,-0.15673481,-0.27080157,-0.059404466,0.27910572,0.026614726,0.15506348,-0.07057762,0.078277245,0.18246356,0.2675593,-0.19593528,-0.033250794,0.26630807,0.058578495,-0.55003566,-0.30231607,-0.023231635,0.06351515,0.465788,0.28980973,0.24809438,0.016009483,-0.015883116,0.29487,-0.08494333,-0.39099234,-0.21025817,-0.017056962,0.02461171,0.0012754756,-0.17586412,0.22616366,0.104555115,0.032902148,0.0141166495,0.30276176,-0.10075197,0.1794585,0.33090675,0.26302865,-0.091684535,-0.17331737,0.15761769,0.16384979,-0.051615853,-0.20420614,-0.06357349,0.14147048,0.0678762,0.13224852
RSM3426,0.47820842,-0.16247858,0.0335482,0.11405187,0.15382835,-0.2251056,0.21204534,0.1616333,-0.20201452,0.059707846,-0.35577735,0.041265916,0.33024627,0.26013747,-0.3679875,-0.3053131,-0.29634118,0.4169203,0.059058554,0.14269814,0.019785522,0.14247108,0.19324893,0.17268875,-0.08440569,-0.06098215,0.1253741,0.024471326,-0.7800662,-0.3116234,-0.072899096,0.22797874,0.3678989,0.31462887,0.18662223,-0.14675614,-0.08701543,0.35820636,-0.09033936,-0.1666427,-0.29566455,0.12129479,-0.15281056,-0.07831892,-0.39366314,0.2490412,0.11143977,0.11290953,-0.14469698,0.26727638,-0.17068656,0.050326742,0.52502054,0.38560215,0.26256526,-0.20012276,0.09562976,0.10169265,-0.24728246,-0.21031116,0.042715415,-0.121354684,0.06565758,0.103452116
RSM3428,0.4837833,-0.106094874,-0.095204204,0.16156128,0.0016839402,-0.21788393,-0.013315351,0.027849548,-0.1847434,-0.05293892,-0.39610845,-0.023327531,0.28638616,0.3165244,-0.17359766,-0.3061479,-0.036320366,0.2718178,-0.016064895,0.11883421,-0.05939967,0.0495025,0.1837364,0.28168282,-0.22604625,-0.02953322,0.22697447,0.050830957,-0.49453652,-0.27515373,-0.015691439,0.08363373,0.4011314,0.29899463,0.22429273,0.07628311,-0.016551819,0.28294197,-0.05764403,-0.399473,-0.20053545,-0.03251908,0.0132670775,0.008496857,-0.18306969,0.23399746,0.10086357,0.018511897,-0.0018300819,0.23774892,-0.072413586,0.18883714,0.3332114,0.2988194,-0.11744348,-0.11354111,0.13377327,0.14329533,-0.0361048,-0.22306281,-0.039098237,0.112824775,0.08109222,0.13372219
RSM3430,0.48914966,-0.16169378,-0.069847636,0.12545085,0.038748864,-0.16387367,-0.009814831,-0.017571392,-0.15350354,-0.09617762,-0.4452303,0.016434409,0.31277132,0.26006535,-0.105823554,-0.38633513,-0.07529899,0.346739,-0.013443864,0.11536236,-0.060433317,0.076530084,0.08203438,0.33324012,-0.21652403,0.021777535,0.33539578,0.074327305,-0.58190763,-0.2226963,0.08044366,0.01868487,0.5139828,0.29434723,0.23994775,0.06619946,-0.049066763,0.2784362,-0.14339319,-0.46311426,-0.3002354,0.017035466,-0.019487534,0.12695074,-0.20315781,0.27296194,0.11894192,0.057875153,0.0076823216,0.26839036,-0.09832482,0.24579942,0.3255944,0.30008468,-0.2151492,-0.045173675,0.19757847,0.24246816,0.0012649385,-0.18200542,-0.08916947,0.106706016,-0.010283029,0.2507068
RSM3431,0.47129357,-0.07878988,-0.06820384,0.06419471,0.1597681,-0.15514106,-0.019487318,0.0287228,-0.055576164,-0.029807115,-0.52000225,0.040927026,0.2100241,0.3402332,-0.099256374,-0.3343757,-0.10271686,0.39017978,-0.0063484022,0.08794679,0.0077276295,0.120419584,0.08452236,0.23490998,-0.23309168,0.024818059,0.36222106,0.03645104,-0.55321217,-0.19975087,0.22528167,0.051653415,0.52396977,0.24645066,0.21470754,0.08990354,-0.034098625,0.35428557,-0.16293114,-0.39934525,-0.35296503,0.015821142,0.0048194192,0.19721802,-0.2348906,0.14114459,0.1570442,0.101685986,-0.014863466,0.33556798,-0.07727406,0.30792764,0.35538313,0.27668703,-0.117795266,0.016722273,0.21777706,0.26743472,0.02659576,-0.15300214,-0.07362073,0.11049105,-0.08660917,0.2832168
RSM3433,0.48740578,-0.22930369,0.14496791,-0.023932608,0.2311309,-0.17664853,0.1992695,0.09070292,-0.013479028,0.047251083,-0.40209326,0.17969958,0.14009309,0.1574677,-0.15233132,-0.2146095,-0.3375184,0.4447236,0.03174162,0.0018885152,0.03493391,0.07483891,0.01358542,0.14077695,-0.11568618,0.028948609,0.16292007,0.08422439,-0.604813,-0.13517712,0.2607946,0.090184234,0.34489515,0.20227993,-0.015623764,-0.05709964,-0.06986934,0.35646433,-0.06428803,-0.29776934,-0.3765552,0.1266559,-0.061829742,0.024163993,-0.35993025,0.23609707,0.011095903,0.1475209,-0.10752983,0.23423016,-0.07192716,0.19584414,0.40815827,0.33617648,0.020876698,0.19049816,0.08500799,0.14213246,-0.22143501,-0.12979208,-0.026155513,-0.13375401,-0.010330801,0.25571924
RSM3434,0.47542155,-0.2957918,-0.060748365,0.083649926,0.14097118,-0.16434588,0.018652981,0.053742856,-0.18068026,-0.10616037,-0.46679482,0.017121,0.29460555,0.20229632,-0.15572582,-0.34371665,-0.24514268,0.4754239,0.124303296,0.09937468,-0.032704238,0.10400834,0.016536305,0.25701305,-0.09143274,0.012261073,0.2995941,0.056154113,-0.8255341,-0.26373428,0.11500868,0.02823829,0.5361489,0.30161414,0.17914876,-0.09622072,-0.08375755,0.31586114,-0.1548454,-0.369025,-0.3336682,0.09793239,-0.13970196,0.13051176,-0.33756578,0.25826752,0.08236132,0.17837514,-0.09133704,0.3273362,-0.14413533,0.19423828,0.4108995,0.29624522,-0.06670588,-0.013248098,0.21628365,0.17926423,-0.06872075,-0.12678774,-0.10690768,0.03755077,-0.047325354,0.28097185
RSM3436,0.56585085,-0.13501063,-0.17649233,0.25274554,-0.016022526,-0.322039,-0.14188138,0.14347348,-0.200364,-0.04891686,-0.33968714,-0.0375004,0.20260991,0.35078347,-0.14485101,-0.13290533,-0.054084603,0.30652165,0.05287104,0.1677412,-0.016617065,0.078782305,0.3342033,0.23003857,-0.2636265,-0.1273095,0.22515623,-0.058300145,-0.550912,-0.5176937,-0.0796709,0.04312604,0.2183088,0.31581393,0.17621824,-0.10659508,0.007073855,0.42854694,0.0052147144,-0.34758776,-0.16705905,-0.11831544,0.011727962,-0.20699465,-0.090652026,0.19991769,0.13641979,0.020636534,-0.010341435,0.37330619,-0.037547298,0.13812865,0.3432306,0.2703727,-0.044103414,-0.10094585,0.06448178,0.06778064,-0.05625563,-0.31270015,-0.13615775,0.16691156,0.14284745,0.03856569
RSM3437,0.4648618,-0.1981258,0.03132924,0.092418775,0.12829764,-0.22367969,0.20059676,0.15573184,-0.1620073,0.03398516,-0.32995594,0.08805222,0.26505268,0.18430415,-0.29819804,-0.19370481,-0.28699577,0.40860197,0.061842278,0.09974326,0.03630198,0.07890129,0.16312703,0.1557467,-0.11296023,-0.05774754,0.09272375,0.03181404,-0.685949,-0.32262033,-0.016801601,0.18607996,0.27891427,0.28077868,0.05167051,-0.17279203,-0.095473915,0.34168693,-0.07560749,-0.17269358,-0.2676463,0.10806912,-0.09768793,-0.1227762,-0.3700218,0.24005345,0.07251819,0.12471701,-0.122434,0.26637024,-0.11140697,0.046980448,0.47676614,0.38841617,0.20148066,-0.07526864,0.05229305,0.03472998,-0.2820257,-0.19252121,-0.006364663,-0.09205639,0.09737353,0.08710801
RSM3438,0.5587848,-0.028151715,0.037095286,0.08765824,0.06537702,-0.25022596,-0.103915505,0.21509074,0.15279578,0.03550168,-0.4020205,0.1341638,0.10650116,0.4594125,-0.16138366,-0.10330656,0.018588483,0.34325573,-0.13038126,-0.059665788,0.16566645,-0.006778012,0.39387935,0.028474005,-0.2614999,-0.24016142,0.22023357,-0.037353408,-0.12914175,-0.33820844,0.21733025,0.05356712,0.17252348,0.2182366,-0.10622666,0.0149630895,0.031741112,0.40571642,-0.081046395,-0.15356378,-0.15820716,-0.083167374,0.04327761,-0.28114614,-0.07172849,-0.0011221841,0.18123637,0.042345986,0.06759404,0.31905177,0.18902494,0.17320198,0.3022322,0.2893587,0.06974644,0.09225906,0.06343547,0.0023766274,-0.3244247,-0.30892563,-0.044796467,0.033923857,0.050183445,0.17511061
RSM3440,0.5666158,-0.2514017,0.21564065,0.17952865,0.26959193,-0.2559473,0.014634711,0.29967377,0.021318242,-0.004316022,-0.3942667,0.053763513,-0.05583064,0.39211267,-0.03794555,-0.15709196,-0.109802805,0.54706514,-0.043815,-0.17073871,0.12606373,0.0075840857,0.27304155,-0.14245515,-0.092531204,-0.28017238,0.13221043,-0.11117536,-0.30112797,-0.33736014,0.3162627,-0.003907482,-0.010396353,0.33613676,-0.036227383,-0.1821902,0.028093698,0.5736026,-0.021844562,-0.07374209,-0.47722927,0.03866736,-0.22925472,-0.17433675,-0.074721225,-0.024622573,0.093776226,0.06410149,0.07257937,0.3832348,-0.014605854,0.17062388,0.4058922,0.19412707,0.170984,0.274538,0.18003938,0.1359127,-0.11116962,-0.26406547,-0.03794515,-0.17913993,-0.021099567,0.299383
RSM3441,0.40247118,-0.15083587,-0.20310436,0.1330206,0.07075022,-0.15407969,-0.17712139,0.075448856,-0.14104241,-0.19317654,-0.48874626,-0.06259925,0.28781047,0.33879954,-0.060464688,-0.2990475,-0.08005087,0.33323175,0.09540571,0.10609902,-0.020079393,0.07926191,0.12816197,0.28949448,-0.18002976,-0.056797102,0.42735797,0.03349855,-0.6240842,-0.36014003,0.09779142,-0.017046953,0.45753893,0.32721147,0.18413685,-0.006797011,-0.102959044,0.25206658,-0.21542272,-0.38132256,-0.19265075,-0.040381726,-0.052394696,0.104684256,-0.16203369,0.18291603,0.23994161,0.12733324,-0.012195286,0.41294453,-0.050986525,0.24822561,0.31360745,0.2900788,-0.21645093,-0.04242125,0.21751328,0.0971795,0.0027815015,-0.088241875,-0.14883041,0.20598345,-0.052758273,0.27572194
